movieId,title,genres,year,director,cast,content_type,runtime_minutes,poster_url,synopsis
344,Quiet Symphony (1993),Family|Sci-Fi|Comedy,1993,E. Lindgren,"Zara Mensah, Tobias Kane, Lucas Reiner",documentary,100,https://picsum.photos/seed/movie344/300/450,"A family story set against a backdrop of survival, directed by E. Lindgren."
345,Iron Legacy (2018),Action,2018,F. Bianchi,"Marcus Webb, Owen Brandt, Felix Marchetti",tv_show,70,https://picsum.photos/seed/movie345/300/450,"A action story set against a backdrop of ambition, directed by F. Bianchi."
346,Frozen Storm (1994),Horror,1994,L. Okafor,"Daniel Cho, Rosa Delgado, Elias Foster",movie,129,https://picsum.photos/seed/movie346/300/450,"A horror story set against a backdrop of betrayal, directed by L. Okafor."
347,Golden Protocol (1990),Fantasy|Crime|Animation,1990,R. Castellano,"Ines Duarte, Nina Kowalski, Jonah Pierce",movie,102,https://picsum.photos/seed/movie347/300/450,"A fantasy story set against a backdrop of survival, directed by R. Castellano."
348,Burning Republic (2025),Horror,2025,R. Castellano,"Priya Anand, Layla Hassan, Rosa Delgado",movie,67,https://picsum.photos/seed/movie348/300/450,"A horror story set against a backdrop of survival, directed by R. Castellano."
349,Broken Echo (2024),Musical,2024,K. Lindqvist,"Zara Mensah, Priya Anand, Owen Brandt",movie,74,https://picsum.photos/seed/movie349/300/450,"A musical story set against a backdrop of ambition, directed by K. Lindqvist."
350,Lost Legacy (2023),Mystery|Romance,2023,T. Adeyemi,"Felix Marchetti, Maya Linden, Elias Foster",tv_show,134,https://picsum.photos/seed/movie350/300/450,"A mystery story set against a backdrop of love, directed by T. Adeyemi."
351,Forgotten Dynasty (1997),Family|Adventure|Mystery,1997,P. Novak,"Ava Solano, Felix Marchetti, Theo Nakamura",movie,152,https://picsum.photos/seed/movie351/300/450,"A family story set against a backdrop of betrayal, directed by P. Novak."
352,Silent Symphony (2002),Musical|War|Family,2002,R. Castellano,"Rosa Delgado, Priya Anand, Elias Foster",movie,157,https://picsum.photos/seed/movie352/300/450,"A musical story set against a backdrop of survival, directed by R. Castellano."
353,Crimson Legacy (2017),Animation,2017,F. Bianchi,"Elias Foster, Sofia Bellucci, Felix Marchetti",anime,131,https://picsum.photos/seed/movie353/300/450,"A animation story set against a backdrop of ambition, directed by F. Bianchi."
354,Shadow Paradox (2011),Crime,2011,A. Tarkov,"Priya Anand, Tobias Kane, Jonah Pierce",movie,84,https://picsum.photos/seed/movie354/300/450,"A crime story set against a backdrop of survival, directed by A. Tarkov."
355,Iron Echo (2014),Family,2014,T. Adeyemi,"Zara Mensah, Lucas Reiner, Layla Hassan",movie,50,https://picsum.photos/seed/movie355/300/450,"A family story set against a backdrop of survival, directed by T. Adeyemi."
356,Golden Kingdom (1994),Animation,1994,R. Castellano,"Rosa Delgado, Elias Foster, Theo Nakamura",tv_show,97,https://picsum.photos/seed/movie356/300/450,"A animation story set against a backdrop of survival, directed by R. Castellano."
357,Frozen Dynasty (2015),Horror,2015,F. Bianchi,"Maya Linden, Sam Whitaker, Daniel Cho",movie,54,https://picsum.photos/seed/movie357/300/450,"A horror story set against a backdrop of ambition, directed by F. Bianchi."
358,Lost Frontier (1990),Horror|Crime,1990,K. Lindqvist,"Felix Marchetti, Nina Kowalski, Elias Foster",movie,166,https://picsum.photos/seed/movie358/300/450,"A horror story set against a backdrop of survival, directed by K. Lindqvist."
359,Crimson Frontier (2003),Animation|Horror,2003,P. Novak,"Rosa Delgado, Nina Kowalski, Daniel Cho",movie,177,https://picsum.photos/seed/movie359/300/450,"A animation story set against a backdrop of betrayal, directed by P. Novak."
360,Broken Republic (1993),Comedy,1993,F. Bianchi,"Felix Marchetti, Ines Duarte, Tobias Kane",movie,37,https://picsum.photos/seed/movie360/300/450,"A comedy story set against a backdrop of betrayal, directed by F. Bianchi."
361,Golden Sanctuary (2011),Drama,2011,R. Castellano,"Nina Kowalski, Marcus Webb, Elias Foster",movie,37,https://picsum.photos/seed/movie361/300/450,"A drama story set against a backdrop of love, directed by R. Castellano."
362,Forgotten Code (2009),Anime|War,2009,C. Beaumont,"Kira Solberg, Nina Kowalski, Owen Brandt",anime,129,https://picsum.photos/seed/movie362/300/450,"A anime story set against a backdrop of love, directed by C. Beaumont."
363,Midnight Voyage (2017),Mystery,2017,S. Yamada,"Owen Brandt, Nina Kowalski, Layla Hassan",anime,138,https://picsum.photos/seed/movie363/300/450,"A mystery story set against a backdrop of discovery, directed by S. Yamada."
364,Endless Empire (2001),Horror|Anime,2001,H. Park,"Tobias Kane, Priya Anand, Ava Solano",anime,55,https://picsum.photos/seed/movie364/300/450,"A horror story set against a backdrop of survival, directed by H. Park."
365,Last City (1991),Fantasy,1991,F. Bianchi,"Rosa Delgado, Maya Linden, Zara Mensah",tv_show,74,https://picsum.photos/seed/movie365/300/450,"A fantasy story set against a backdrop of war, directed by F. Bianchi."
366,Hidden Frontier (2015),Fantasy|Anime|Mystery,2015,J. Whitfield,"Kira Solberg, Theo Nakamura, Nina Kowalski",movie,150,https://picsum.photos/seed/movie366/300/450,"A fantasy story set against a backdrop of war, directed by J. Whitfield."
367,Midnight Code (2000),Romance|Action,2000,N. Osei,"Rosa Delgado, Nina Kowalski, Ines Duarte",movie,164,https://picsum.photos/seed/movie367/300/450,"A romance story set against a backdrop of survival, directed by N. Osei."
368,Silent Voyage (2021),Crime|Anime|Documentary,2021,J. Whitfield,"Priya Anand, Ava Solano, Owen Brandt",movie,72,https://picsum.photos/seed/movie368/300/450,"A crime story set against a backdrop of survival, directed by J. Whitfield."
369,Frozen Kingdom (1992),Sci-Fi|Anime,1992,H. Park,"Layla Hassan, Elias Foster, Rosa Delgado",tv_show,90,https://picsum.photos/seed/movie369/300/450,"A sci-fi story set against a backdrop of ambition, directed by H. Park."
370,Distant Frontier (1994),Documentary|Sci-Fi,1994,K. Lindqvist,"Ava Solano, Zara Mensah, Marcus Webb",movie,110,https://picsum.photos/seed/movie370/300/450,"A documentary story set against a backdrop of betrayal, directed by K. Lindqvist."
371,Quiet Garden (2018),Anime|Action,2018,L. Okafor,"Marcus Webb, Priya Anand, Rosa Delgado",tv_show,74,https://picsum.photos/seed/movie371/300/450,"A anime story set against a backdrop of love, directed by L. Okafor."
372,Rising Code (1997),Documentary,1997,H. Park,"Marcus Webb, Lucas Reiner, Layla Hassan",tv_show,143,https://picsum.photos/seed/movie372/300/450,"A documentary story set against a backdrop of ambition, directed by H. Park."
373,Golden Storm (2016),Anime|Drama,2016,A. Tarkov,"Marcus Webb, Jonah Pierce, Nina Kowalski",tv_show,61,https://picsum.photos/seed/movie373/300/450,"A anime story set against a backdrop of love, directed by A. Tarkov."
374,Golden Garden (1993),Musical|Adventure|War,1993,L. Okafor,"Ava Solano, Daniel Cho, Rosa Delgado",documentary,173,https://picsum.photos/seed/movie374/300/450,"A musical story set against a backdrop of survival, directed by L. Okafor."
375,Crimson Paradox (2020),Action|Horror|Adventure,2020,F. Bianchi,"Sam Whitaker, Daniel Cho, Marcus Webb",anime,173,https://picsum.photos/seed/movie375/300/450,"A action story set against a backdrop of love, directed by F. Bianchi."
376,Forgotten Paradox (1994),Documentary|Fantasy|Animation,1994,J. Whitfield,"Zara Mensah, Tobias Kane, Nina Kowalski",movie,71,https://picsum.photos/seed/movie376/300/450,"A documentary story set against a backdrop of survival, directed by J. Whitfield."
377,Eternal Storm (2020),Thriller|Crime|Horror,2020,E. Lindgren,"Tobias Kane, Jonah Pierce, Felix Marchetti",movie,50,https://picsum.photos/seed/movie377/300/450,"A thriller story set against a backdrop of war, directed by E. Lindgren."
378,Sacred Inferno (2016),Crime|Action,2016,R. Castellano,"Jonah Pierce, Rosa Delgado, Lucas Reiner",movie,143,https://picsum.photos/seed/movie378/300/450,"A crime story set against a backdrop of discovery, directed by R. Castellano."
379,Hidden Protocol (2020),Comedy|Thriller,2020,N. Osei,"Marcus Webb, Priya Anand, Theo Nakamura",tv_show,159,https://picsum.photos/seed/movie379/300/450,"A comedy story set against a backdrop of discovery, directed by N. Osei."
380,Shadow Republic (2023),Drama|Action,2023,M. Sorrento,"Rosa Delgado, Maya Linden, Zara Mensah",tv_show,100,https://picsum.photos/seed/movie380/300/450,"A drama story set against a backdrop of discovery, directed by M. Sorrento."
381,Sacred Republic (2006),Comedy|Crime,2006,S. Yamada,"Felix Marchetti, Lucas Reiner, Owen Brandt",tv_show,121,https://picsum.photos/seed/movie381/300/450,"A comedy story set against a backdrop of love, directed by S. Yamada."
382,Rising Odyssey (2025),Anime|Documentary,2025,T. Adeyemi,"Ava Solano, Theo Nakamura, Owen Brandt",tv_show,121,https://picsum.photos/seed/movie382/300/450,"A anime story set against a backdrop of ambition, directed by T. Adeyemi."
383,Midnight Paradox (2000),Comedy,2000,M. Sorrento,"Sofia Bellucci, Rosa Delgado, Zara Mensah",tv_show,160,https://picsum.photos/seed/movie383/300/450,"A comedy story set against a backdrop of survival, directed by M. Sorrento."
384,Shadow City (1999),Adventure|Documentary|Drama,1999,T. Adeyemi,"Tobias Kane, Lucas Reiner, Priya Anand",movie,76,https://picsum.photos/seed/movie384/300/450,"A adventure story set against a backdrop of betrayal, directed by T. Adeyemi."
385,Distant Dynasty (2023),Adventure,2023,S. Yamada,"Tobias Kane, Jonah Pierce, Daniel Cho",tv_show,132,https://picsum.photos/seed/movie385/300/450,"A adventure story set against a backdrop of war, directed by S. Yamada."
386,Lost Legacy (1992),Musical,1992,N. Osei,"Tobias Kane, Rosa Delgado, Kira Solberg",tv_show,177,https://picsum.photos/seed/movie386/300/450,"A musical story set against a backdrop of love, directed by N. Osei."
387,Shadow Storm (1995),Adventure|Romance|Comedy,1995,S. Yamada,"Zara Mensah, Owen Brandt, Tobias Kane",movie,71,https://picsum.photos/seed/movie387/300/450,"A adventure story set against a backdrop of survival, directed by S. Yamada."
388,Last Odyssey (2008),Animation,2008,C. Beaumont,"Felix Marchetti, Kira Solberg, Owen Brandt",movie,90,https://picsum.photos/seed/movie388/300/450,"A animation story set against a backdrop of love, directed by C. Beaumont."
389,Distant Republic (1990),Drama|War|Anime,1990,S. Yamada,"Daniel Cho, Lucas Reiner, Rosa Delgado",movie,38,https://picsum.photos/seed/movie389/300/450,"A drama story set against a backdrop of survival, directed by S. Yamada."
390,Quiet Protocol (2024),Mystery|Comedy,2024,F. Bianchi,"Kira Solberg, Ava Solano, Ines Duarte",documentary,164,https://picsum.photos/seed/movie390/300/450,"A mystery story set against a backdrop of discovery, directed by F. Bianchi."
391,Frozen Paradox (1991),Mystery,1991,T. Adeyemi,"Elias Foster, Ava Solano, Priya Anand",movie,76,https://picsum.photos/seed/movie391/300/450,"A mystery story set against a backdrop of ambition, directed by T. Adeyemi."
392,Rising Inferno (2024),Family|Mystery|Drama,2024,A. Tarkov,"Ava Solano, Marcus Webb, Theo Nakamura",movie,107,https://picsum.photos/seed/movie392/300/450,"A family story set against a backdrop of war, directed by A. Tarkov."
393,Rising Legacy (2026),Documentary|Anime|Musical,2026,S. Yamada,"Daniel Cho, Sofia Bellucci, Sam Whitaker",tv_show,80,https://picsum.photos/seed/movie393/300/450,"A documentary story set against a backdrop of ambition, directed by S. Yamada."
394,Crimson Voyage (2002),Fantasy,2002,F. Bianchi,"Marcus Webb, Owen Brandt, Nina Kowalski",tv_show,50,https://picsum.photos/seed/movie394/300/450,"A fantasy story set against a backdrop of war, directed by F. Bianchi."
395,Endless Kingdom (2020),Anime|Action|Sci-Fi,2020,R. Castellano,"Tobias Kane, Layla Hassan, Sam Whitaker",anime,167,https://picsum.photos/seed/movie395/300/450,"A anime story set against a backdrop of betrayal, directed by R. Castellano."
396,Distant Voyage (2026),Documentary|Fantasy,2026,L. Okafor,"Jonah Pierce, Rosa Delgado, Lucas Reiner",movie,158,https://picsum.photos/seed/movie396/300/450,"A documentary story set against a backdrop of war, directed by L. Okafor."
397,Broken Paradox (1997),Romance|Sci-Fi|Thriller,1997,C. Beaumont,"Rosa Delgado, Ines Duarte, Layla Hassan",tv_show,23,https://picsum.photos/seed/movie397/300/450,"A romance story set against a backdrop of ambition, directed by C. Beaumont."
398,Golden Empire (2010),Sci-Fi,2010,R. Castellano,"Tobias Kane, Ava Solano, Daniel Cho",movie,80,https://picsum.photos/seed/movie398/300/450,"A sci-fi story set against a backdrop of betrayal, directed by R. Castellano."
399,Broken Sanctuary (2017),Mystery|Romance,2017,J. Whitfield,"Lucas Reiner, Owen Brandt, Kira Solberg",anime,91,https://picsum.photos/seed/movie399/300/450,"A mystery story set against a backdrop of discovery, directed by J. Whitfield."
400,Golden Voyage (1996),Crime,1996,C. Beaumont,"Ava Solano, Marcus Webb, Felix Marchetti",movie,117,https://picsum.photos/seed/movie400/300/450,"A crime story set against a backdrop of love, directed by C. Beaumont."
401,Golden Run (2023),Adventure|Mystery,2023,C. Nolan,"Leonardo DiCaprio, Zendaya, Chris Evans",movie,122,https://picsum.photos/seed/movie401/300/450,"A hollywood cinematic story of family, featuring a powerful ensemble cast and directed by C. Nolan."
402,Telugu Vikram (2011),Drama|Comedy|Adventure,2011,V. Vamsi,"Mahesh Babu, Samantha Ruth Prabhu, Allu Arjun",movie,136,https://picsum.photos/seed/movie402/300/450,"A tollywood cinematic story of courage, featuring a powerful ensemble cast and directed by V. Vamsi."
403,Royal Nayak (2019),Romance|Mystery,2019,R. Reddy,"Pooja Hegde, N. T. Rama Rao, Ram Charan",movie,131,https://picsum.photos/seed/movie403/300/450,"A tollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by R. Reddy."
404,Storm Sena (2010),Romance|Adventure,2010,C. Tirumala,"Nayanthara, Allu Arjun, Naga Chaitanya",movie,133,https://picsum.photos/seed/movie404/300/450,"A tollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by C. Tirumala."
405,Crown Sundari (2020),Adventure|Romance,2020,S. Kumar,"N. T. Rama Rao, Prabhas, Ram Charan",movie,180,https://picsum.photos/seed/movie405/300/450,"A tollywood cinematic story of courage, featuring a powerful ensemble cast and directed by S. Kumar."
406,Hero Vikram (2016),Romance|Drama|Action,2016,B. Krishna,"Ram Charan, Anushka Shetty, Naga Chaitanya",movie,120,https://picsum.photos/seed/movie406/300/450,"A tollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by B. Krishna."
407,Nawab Rang (2014),Sci-Fi|Thriller,2014,Y. Chopra,"Ajay Devgn, Deepika Padukone, Ranbir Kapoor",movie,188,https://picsum.photos/seed/movie407/300/450,"A bollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by Y. Chopra."
408,Diamond Stars (2011),Thriller|Drama|Mystery,2011,S. Rajamouli,"Nayanthara, Prabhas, N. T. Rama Rao",movie,146,https://picsum.photos/seed/movie408/300/450,"A tollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by S. Rajamouli."
409,Crimson Alliance (2013),Sci-Fi|Mystery|Thriller,2013,C. Nolan,"Tom Hanks, Ryan Gosling, Ana de Armas",movie,160,https://picsum.photos/seed/movie409/300/450,"A hollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by C. Nolan."
410,Nightfall Alliance (2013),Adventure|Comedy|Thriller,2013,P. Jackson,"Timothée Chalamet, Chris Evans, Zendaya",tv_show,101,https://picsum.photos/seed/movie410/300/450,"A hollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by P. Jackson."
411,Heart Nasha (2016),Adventure|Romance,2016,Y. Chopra,"Amitabh Bachchan, Shah Rukh Khan, Ranbir Kapoor",movie,91,https://picsum.photos/seed/movie411/300/450,"A bollywood cinematic story of redemption, featuring a powerful ensemble cast and directed by Y. Chopra."
412,Raaj Sangam (2017),Adventure|Drama,2017,R. Kapoor,"Ajay Devgn, Amitabh Bachchan, Priyanka Chopra",movie,161,https://picsum.photos/seed/movie412/300/450,"A bollywood cinematic story of ambition, featuring a powerful ensemble cast and directed by R. Kapoor."
413,Royal Milan (2020),Comedy|Thriller|Mystery,2020,R. Shetty,"Priyanka Chopra, Amitabh Bachchan, Deepika Padukone",movie,177,https://picsum.photos/seed/movie413/300/450,"A bollywood cinematic story of courage, featuring a powerful ensemble cast and directed by R. Shetty."
